13.056 0.335793 0.701837
13.0999 0.364808 0.619189
13.1455 0.390962 0.528553
13.1928 0.413648 0.430199
13.2418 0.432161 0.324908
13.2922 0.445756 0.214276
13.3434 0.453822 0.100838
13.3946 0.456081 -0.0123047
13.445 0.452677 -0.122233
13.4942 0.444077 -0.226799
13.542 0.430894 -0.324716
13.5882 0.41375 -0.415346
13.6331 0.39321 -0.498436
13.6768 0.369768 -0.573938
13.7194 0.34385 -0.641898
13.7611 0.315826 -0.702398
13.8019 0.286018 -0.755532
13.8421 0.254714 -0.801395
13.8818 0.222171 -0.840074
13.9209 0.188622 -0.87165
13.9598 0.154282 -0.896197
13.9983 0.119346 -0.913779
14.0368 0.0840012 -0.924451
14.0751 0.0484214 -0.928254
14.1136 0.012776 -0.925218
14.1522 -0.0227695 -0.915359
14.1911 -0.0580497 -0.898675
14.2303 -0.0928955 -0.875143
14.2701 -0.12713 -0.844722
14.3106 -0.160564 -0.807344
14.3518 -0.192989 -0.762915
14.3941 -0.224169 -0.711313
14.4376 -0.253833 -0.652391
14.4825 -0.281653 -0.585988
14.529 -0.307233 -0.511962
14.5775 -0.330077 -0.43027
14.628 -0.349568 -0.34114
14.6805 -0.364974 -0.245375
14.7346 -0.375529 -0.144744
14.7895 -0.38065 -0.0420965
14.844 -0.380173 0.0592143
14.8975 -0.374401 0.156289
14.9493 -0.363932 0.24722
14.9993 -0.349446 0.331026
15.0476 -0.331582 0.407331
15.0944 -0.310889 0.47609
15.1399 -0.28783 0.537406
15.1842 -0.262789 0.591432
15.2276 -0.236095 0.638332
15.2702 -0.208029 0.678252
15.3122 -0.178843 0.711321
15.3536 -0.148757 0.737648
15.3948 -0.117979 0.757321
15.4357 -0.0866958 0.77041
15.4765 -0.0550886 0.776969
15.5174 -0.0233295 0.777032
15.5584 0.00841261 0.770618
15.5996 0.039969 0.757727
15.6413 0.0711679 0.738337
15.6836 0.10183 0.712404
15.7265 0.131764 0.679857
15.7704 0.160759 0.640596
15.8154 0.188577 0.594489
15.8618 0.214941 0.541371
15.9099 0.239519 0.481055
15.9599 0.261897 0.41337
16.0121 0.281548 0.338254
16.0668 0.297808 0.255984
16.1238 0.309885 0.167592
16.1824 0.317003 0.0753309
16.2414 0.318703 -0.0174285
16.2995 0.315066 -0.107208
16.3559 0.306624 -0.191457
16.4103 0.2941 -0.268783
16.4625 0.278203 -0.338644
16.5129 0.259545 -0.400968
16.5617 0.238628 -0.455898
16.6091 0.215859 -0.503649
16.6554 0.191575 -0.544439
16.7008 0.16606 -0.578465
16.7455 0.139557 -0.60589
16.7897 0.112285 -0.626846
16.8336 0.0844422 -0.641435
16.8773 0.0562143 -0.649732
16.9209 0.0277779 -0.651788
16.9647 -0.000694277 -0.647629
17.0088 -0.0290303 -0.637259
17.0533 -0.0570549 -0.620658
17.0985 -0.0845848 -0.597778
17.1445 -0.111424 -0.568543
17.1915 -0.137354 -0.532839
17.2399 -0.16213 -0.490515
17.2899 -0.185458 -0.44138
17.3419 -0.20698 -0.385218
17.3964 -0.22624 -0.321833
17.4536 -0.242642 -0.251203
17.5137 -0.255423 -0.17383
17.5762 -0.26372 -0.0913429
17.64 -0.266843 -0.00685985
17.7032 -0.264649 0.0757856
17.7647 -0.257583 0.153473
17.8238 -0.246397 0.224419
17.8804 -0.231868 0.287918
17.9347 -0.214666 0.343875
17.9872 -0.195332 0.392472
18.038 -0.174294 0.433975
18.0876 -0.151895 0.468654
18.1362 -0.12842 0.496743
18.184 -0.104111 0.518433
18.2314 -0.0791805 0.533872
18.2784 -0.0538249 0.543169
18.3254 -0.0282273 0.546396
18.3724 -0.00256562 0.543596
18.4197 0.0229836 0.534782
18.4676 0.0482399 0.519933
18.5162 0.0730142 0.498997
18.5657 0.0971017 0.471888
18.6166 0.120274 0.438472
18.6691 0.142265 0.398571
18.7236 0.162753 0.351959
18.7807 0.181332 0.298383
18.8408 0.197464 0.237656
18.9044 0.21043 0.169932
18.9712 0.219332 0.0963118
19.0401 0.223318 0.0195616
19.109 0.222038 -0.0562883
19.176 0.215854 -0.127637
19.2402 0.205547 -0.192362
19.3016 0.191957 -0.249631
19.3603 0.17581 -0.299348
19.4168 0.157678 -0.341735
19.4715 0.138006 -0.377112
19.5247 0.117143 -0.405787
19.5768 0.0953707 -0.428025
19.6283 0.0729295 -0.444033
19.6792 0.0500304 -0.453966
19.7299 0.0268679 -0.457929
19.7807 0.00362755 -0.455987
19.8319 -0.0195073 -0.448162
19.8836 -0.0423491 -0.434439
19.9362 -0.0646998 -0.414759
19.99 -0.0863428 -0.389021
20 -0.0902248 -0.38362
